,Unnamed: 0,text,label_name,label,clean_text
198,198,"watching these two actors play against each other so intensely , but with restraint , is a treat . 
",1,1,watch two actor play intensely restraint treat
199,199,"it's no accident that the accidental spy is a solid action pic that returns the martial arts master to top form . 
",1,1,accident accidental spy solid action pic return martial art master top form
200,200,"a masterpiece four years in the making . 
",1,1,masterpiece four year make
201,201,"if reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show isn't subversive so much as it is nit-picky about the hypocrisies of our time . 
",1,1,reno leave liberal political spectrum tough funny rather chaotic show n't subversive much nit picky hypocrisy time
202,202,"angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale . 
",1,1,angel present event partly perspective aurelie christelle infuse film sensibility particularly nightmarish fairytale
203,203,"an intelligent , multi-layered and profoundly humanist ( not to mention gently political ) meditation on the values of knowledge , education , and the affects of cultural and geographical displacement . 
",1,1,intelligent multi layered profoundly humanist mention gently political meditation value knowledge education affect cultural geographical displacement
204,204,"a slick , skillful little horror film . 
",1,1,slick skillful little horror film
205,205,"while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades . 
",1,1,plot follow predictable connect dot course director john schultz color picture evocative shade
206,206,"it's about individual moments of mood , and an aimlessness that's actually sort of amazing . 
",1,1,individual moment mood aimlessness actually sort amazing
207,207,"a witty , whimsical feature debut . 
",1,1,witty whimsical feature debut
208,208,"an extraordinary swedish film about the soul adventure of marriage -- the kind of intimate and character-driven film that bille august does best . 
",1,1,extraordinary swedish film soul adventure marriage kind intimate character drive film bille august best
209,209,"the word that comes to mind , while watching eric rohmer's tribute to a courageous scottish lady , is painterly . 
",1,1,word come mind watch eric rohmer tribute courageous scottish lady painterly
210,210,"each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments . 
",1,1,story potential touch angel simplicity sappiness thirteen conversation one thing generosity optimism never resort easy feel good sentiment
211,211,"fast , frantic and fun , but also soon forgotten
",1,1,fast frantic fun also soon forget
212,212,"not so much a movie as a picture book for the big screen . this isn't my favorite in the series , still i enjoyed it enough to recommend . 
",1,1,much movie picture book big screen n't favorite series still enjoy enough recommend
213,213,"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant . 
",1,1,audience advise sit near back squint avoid notice truly egregious lip non synching otherwise production suitably elegant
214,214,"could this be the first major studio production shot on video tape instead of film ? 
",1,1,could first major studio production shoot video tape instead film
215,215,"for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche . 
",1,1,distance picture provide satisfyingly unsettling ride dark place national psyche
216,216,"bloody sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made . it's a movie that accomplishes so much that one viewing can't possibly be enough . 
",1,1,bloody sunday grace call prevention rather place blame make one good war movie ever make movie accomplish much one view n't possibly enough
217,217,"lovely and amazing is holofcener's deep , uncompromising curtsy to women she knows , and very likely is . when all is said and done , she loves them to pieces -- and so , i trust , will you . 
",1,1,lovely amazing holofcener deep uncompromise curtsy woman know likely say love piece trust
218,218,"though overall an overwhelmingly positive portrayal , the film doesn't ignore the more problematic aspects of brown's life . 
",1,1,though overall overwhelmingly positive portrayal film n't ignore problematic aspect brown life
219,219,"watstein handily directs and edits around his screenplay's sappier elements . . . and sustains off the hook's buildup with remarkable assuredness for a first-timer . 
",1,1,watstein handily direct edit around screenplay sappy element sustains hook buildup remarkable assuredness first timer
220,220,"it's a testament to de niro and director michael caton-jones that by movie's end , we accept the characters and the film , flaws and all . 
",1,1,testament niro director michael caton jones movie end accept character film flaw
221,221,"evokes the 19th century with a subtlety that is an object lesson in period filmmaking . 
",1,1,evokes 19th century subtlety object lesson period filmmake
