,text,label_name,label
300,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . 
",1,1
301,"the inhospitability of the land emphasizes the spare precision of the narratives and helps to give them an atavistic power , as if they were tales that had been handed down since the beginning of time . 
",1,1
302,"while not quite "" shrek "" or monsters , inc . "" , it's not too bad . it's worth taking the kids to . 
",1,1
303,"shanghai ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life . 
",1,1
304,"it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding . 
",1,1
305,"kinnear's performance is a career-defining revelation . 
",1,1
306,"despite its flaws , secretary stays in your head and makes you question your own firmly held positions . 
",1,1
307,"to get at the root psychology of this film would require many sessions on the couch of dr . freud . 
",1,1
308,"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . 
",1,1
309,"a creaky staircase gothic . 
",1,1
310,"though its story is only surface deep , the visuals and enveloping sounds of blue crush make this surprisingly decent flick worth a summertime look-see . 
",1,1
311,"it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness . 
",1,1
312,"maybe it is formula filmmaking , but there's nothing wrong with that if the film is well-crafted and this one is . 
",1,1
313,"broomfield is energized by volletta wallace's maternal fury , her fearlessness , and because of that , his film crackles . 
",1,1
314,"the film is . . . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation . 
",1,1
315,"[reno] delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion . 
",1,1
316,"it's refreshing to see a girl-power movie that doesn't feel it has to prove anything . 
",1,1
317,"a splendid entertainment , young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience . 
",1,1
318,"in addition to hoffman's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday . 
",1,1
319,"even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern . 
",1,1
320,"fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense . 
",1,1
321,"one of the finest , most humane and important holocaust movies ever made . 
",1,1
322,"a distinguished and thoughtful film , marked by acute writing and a host of splendid performances . 
",1,1
323,"godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence . 
",1,1
324,"splendidly illustrates the ability of the human spirit to overcome adversity . 
",1,1
325,"the hypnotic imagery and fragmentary tale explore the connections between place and personal identity . 
",1,1
326,"like kissing jessica stein , amy's orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor . 
",1,1
327,"this cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends . 
",1,1
328,"one of the very best movies ever made about the life of moviemaking . 
",1,1
329,"in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel . but in imax 3-d , the clichйs disappear into the vertiginous perspectives opened up by the photography . 
",1,1
330,"a fleet-footed and pleasingly upbeat family diversion . 
",1,1
331,"irwin is so earnest that it's hard to resist his pleas to spare wildlife and respect their environs . there are far worse messages to teach a young audience , which will probably be perfectly happy with the sloppy slapstick comedy . 
",1,1
332,"this is mostly well-constructed fluff , which is all it seems intended to be . 
",1,1
333,"while this gentle and affecting melodrama will have luvvies in raptures , it's far too slight and introspective to appeal to anything wider than a niche audience . 
",1,1
334,"a stirring , funny and finally transporting re-imagining of beauty and the beast and 1930s horror films
",1,1
335,"a film of epic scale with an intimate feeling , a saga of the ups and downs of friendships . 
",1,1
336,"a good documentary can make interesting a subject you thought would leave you cold . a case in point : doug pray's scratch . 
",1,1
337,"fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm . 
",1,1
338,"if you can get past the taboo subject matter , it will be well worth your time . 
",1,1
339,"a film of quiet power . 
",1,1
340,"there are moments of hilarity to be had . 
",1,1
341,"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . 
",1,1
342,"a captivatingly quirky hybrid of character portrait , romantic comedy and beat-the-clock thriller . 
",1,1
343,"a thriller made from a completist's checklist rather than with a cultist's passion . 
",1,1
344,"an endearingly offbeat romantic comedy with a great meet-cute gimmick . 
",1,1
345,"an experience so engrossing it is like being buried in a new environment . 
",1,1
346,"an engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character . 
",1,1
347,"an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time . 
",1,1
348,"sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do . 
",1,1
